avg_burst_time,burst_time_variance,avg_priority,arrival_spread,label,scheduler
13.25,5.717298313,4.25,37,FCFS,FCFS
11.83333333,5.241395065,5.666666667,32,FCFS,FCFS
11.3,4.796873982,5.7,59,FCFS,FCFS
11.05555556,3.643444985,5.555555556,105,FCFS,FCFS
8.166666667,2.114762923,5.333333333,24,FCFS,FCFS
12.2,4.874423043,3.8,34,FCFS,FCFS
13.5,3.547299442,5,59,FCFS,FCFS
12.83333333,4.579543888,6,62,FCFS,FCFS
11.15384615,3.879852373,5.384615385,84,FCFS,FCFS
10.83333333,2.544056254,4.166666667,25,FCFS,FCFS
12,4.472135955,7.142857143,39,FCFS,FCFS
11.6,4.079215611,4.8,24,FCFS,FCFS
12.29411765,4.3081961,6.352941176,88,FCFS,FCFS
10.05,4.080134802,5.7,108,FCFS,FCFS
10.14285714,4.969293466,5.428571429,72,FCFS,FCFS
13.54545455,4.658591991,5.636363636,58,FCFS,FCFS
13.16666667,4.946940693,4,32,FCFS,FCFS
14,4.472135955,5.666666667,60,FCFS,FCFS
10.08333333,4.855552377,4.833333333,65,FCFS,FCFS
12.5,3.905124838,4.75,37,FCFS,FCFS
12.33333333,3.399346342,4.777777778,48,FCFS,FCFS
12.17647059,4.462066181,5.588235294,91,FCFS,FCFS
12.25,4.169832131,5.4,97,FCFS,FCFS
12.86666667,5.264556539,6.4,85,FCFS,FCFS
14.8,5.114684741,8.4,19,FCFS,FCFS
13,2.927700219,4.142857143,26,FCFS,FCFS
13.92857143,3.954460153,6.285714286,77,FCFS,FCFS
12.52631579,4.783396955,5.473684211,100,FCFS,FCFS
10.33333333,4.376706017,6.6,82,FCFS,FCFS
11.875,3.822221213,5.8125,87,FCFS,FCFS
12.42857143,5.192223384,5.285714286,53,FCFS,FCFS
12,4.598136268,5,30,FCFS,FCFS
13.16666667,4.258977446,4.583333333,39,FCFS,FCFS
13.66666667,5.120763832,8.111111111,42,FCFS,FCFS
10,4.647580015,3.6,55,FCFS,FCFS
12.7,3.716180835,4.8,52,FCFS,FCFS
13.3125,4.32606562,4.3125,89,FCFS,FCFS
10,4.652639984,6,91,FCFS,FCFS
11.42857143,3.245090483,4.857142857,34,FCFS,FCFS
12.38888889,5.218970619,4.888888889,103,FCFS,FCFS
13,4.898979486,3.571428571,28,FCFS,FCFS
14.41666667,3.328120925,6.333333333,68,FCFS,FCFS
13.2,5.455272679,6.2,62,FCFS,FCFS
12.88888889,4.483164667,5.444444444,39,FCFS,FCFS
12.6,5.642694392,4.8,12,FCFS,FCFS
12.85714286,4.223355857,4.5,74,FCFS,FCFS
12.17647059,5.204469732,5.294117647,81,FCFS,FCFS
11.72222222,4.120484809,5.444444444,93,FCFS,FCFS
14.90909091,3.848365543,4.636363636,67,FCFS,FCFS
10.42857143,4.237827707,6,33,FCFS,FCFS
12.3,4.796873982,5.95,101,FCFS,FCFS
15.09090909,4.870216449,5.272727273,53,FCFS,FCFS
14.8,3.762977544,6,13,FCFS,FCFS
13.75,3.45506874,6.3125,91,FCFS,FCFS
14.22222222,3.392075005,5.222222222,45,FCFS,FCFS
14.15,3.468068627,5.4,93,FCFS,FCFS
13.83333333,5.304610154,5.5,32,FCFS,FCFS
11.125,4.313858482,5.75,26,FCFS,FCFS
12.61538462,4.498520467,5.461538462,71,FCFS,FCFS
11.4,4.223742416,3.8,14,FCFS,FCFS
11.55555556,4.597369081,5.777777778,43,FCFS,FCFS
10.15384615,3.899628263,5.923076923,63,FCFS,FCFS
9.875,4.029190365,6.375,79,FCFS,FCFS
12.58333333,4.192420409,5.333333333,50,FCFS,FCFS
11.27272727,4.769046199,4.272727273,59,FCFS,FCFS
12.83333333,3.89087251,4.5,16,FCFS,FCFS
12.7,3.822302971,5.5,40,FCFS,FCFS
12,3.891382421,5.857142857,26,FCFS,FCFS
16.4,4.013311185,5.866666667,84,FCFS,FCFS
11.92857143,4.558575682,5.071428571,64,FCFS,FCFS
12.68421053,4.634568413,4.736842105,101,FCFS,FCFS
10.25,4.08503366,5.625,32,FCFS,FCFS
11.85714286,4.155154163,5,26,FCFS,FCFS
11.5,4.272001873,4.8125,85,FCFS,FCFS
11.76470588,3.670701356,6.117647059,103,FCFS,FCFS
13.14285714,2.948538206,4.857142857,47,FCFS,FCFS
12.66666667,4.818944098,7.166666667,33,FCFS,FCFS
13.15384615,5.289265673,5.538461538,65,FCFS,FCFS
13.66666667,3.073181486,6.222222222,89,FCFS,FCFS
9.8,2.315167381,6.4,22,FCFS,FCFS
13.1,4.867237409,4.8,49,FCFS,FCFS
11.26666667,4.024370206,6.533333333,98,FCFS,FCFS
12.09090909,4.209395237,5.818181818,61,FCFS,FCFS
11.85714286,4.356557338,5.928571429,63,FCFS,FCFS
12.26315789,4.470277341,6.684210526,92,FCFS,FCFS
12.13333333,5.339995839,3.466666667,78,FCFS,FCFS
12.35294118,4.714697626,4.529411765,83,FCFS,FCFS
12.1,4.526588119,5.7,55,FCFS,FCFS
13.16666667,4.450343308,5.5,36,FCFS,FCFS
10.33333333,3.248931448,6.333333333,26,FCFS,FCFS
13.16666667,5.927806415,7.166666667,33,FCFS,FCFS
12.73333333,4.725345372,5.8,82,FCFS,FCFS
14.06666667,4.611097724,4.933333333,61,FCFS,FCFS
11.33333333,5.720334101,4.916666667,61,FCFS,FCFS
12.7,4.394314509,5.1,86,FCFS,FCFS
12.81818182,5.669987683,5.181818182,40,FCFS,FCFS
13.1,4.426059195,5.65,97,FCFS,FCFS
12,3.847076812,4,81,FCFS,FCFS
10.78947368,4.851249946,5,74,FCFS,FCFS
11.57894737,5.334256614,5.473684211,103,FCFS,FCFS
12.35,4.430293444,5.7,106,FCFS,FCFS
11.76470588,4.426250727,5.529411765,86,FCFS,FCFS
16,2.75680975,5,19,FCFS,FCFS
11.27777778,3.927192318,4.555555556,117,FCFS,FCFS
12.3,3.9,6.1,55,FCFS,FCFS
14.3,4.313930922,3.8,44,FCFS,FCFS
11.41666667,4.443315829,5.5,74,FCFS,FCFS
12.07142857,5.470234857,6.357142857,57,FCFS,FCFS
13.92857143,4.008282242,4.857142857,66,FCFS,FCFS
15,3.577708764,6.7,50,FCFS,FCFS
10.93333333,4.449219657,6.8,68,FCFS,FCFS
11.9,4.548626166,5.2,44,FCFS,FCFS
12.8,3.709447398,6.2,27,FCFS,FCFS
12.27777778,4.160736521,5.555555556,98,FCFS,FCFS
13.42105263,4.133506088,4,86,FCFS,FCFS
11.2,4.523273151,4.8,125,FCFS,FCFS
10.11111111,4.012326686,4.777777778,35,FCFS,FCFS
11.81818182,4.365529892,4.818181818,60,FCFS,FCFS
9.6875,4.103637868,5.0625,77,FCFS,FCFS
9.705882353,4.649664199,5.294117647,74,FCFS,FCFS
14.42857143,3.374574803,5.571428571,29,FCFS,FCFS
12.6,2.653299832,3.6,26,FCFS,FCFS
13.5,5.123475383,4.75,71,FCFS,FCFS
13,3.633180425,5.266666667,62,FCFS,FCFS
13.81818182,3.352561621,5.636363636,47,FCFS,FCFS
15.63636364,4.269824933,5.545454545,52,FCFS,FCFS
11.9375,4.351274957,6,68,FCFS,FCFS
10.46153846,2.762813076,4.692307692,67,FCFS,FCFS
10,4.5704364,4.222222222,44,FCFS,FCFS
13.4375,5.024549109,5,94,FCFS,FCFS
13.93333333,4.358389101,5.733333333,98,FCFS,FCFS
12.375,5.475799028,6.375,30,FCFS,FCFS
13.35294118,4.24182503,4.764705882,96,FCFS,FCFS
13.64285714,5.107517469,5.357142857,57,FCFS,FCFS
13.4,4.152107898,3.7,27,FCFS,FCFS
12.53333333,4.869861965,5.933333333,85,FCFS,FCFS
12.11111111,4.53246179,5.444444444,51,FCFS,FCFS
11.875,3.722818153,5.5,41,FCFS,FCFS
13.5,3.240370349,6.5,35,FCFS,FCFS
14.1,2.773084925,6.3,36,FCFS,FCFS
11.5,4.406434689,5.583333333,80,FCFS,FCFS
14.77777778,4.076430295,6.888888889,43,FCFS,FCFS
13,2.972092417,5.916666667,66,FCFS,FCFS
14.42857143,3.245090483,5,32,FCFS,FCFS
13.8,5.114684741,5.733333333,90,FCFS,FCFS
15.66666667,2.560381916,5.166666667,32,FCFS,FCFS
13.375,4.060095442,5,112,FCFS,FCFS
12.5,3.774917218,5.333333333,21,FCFS,FCFS
11.66666667,4.422166387,5.066666667,66,FCFS,FCFS
13.4375,2.89328425,4.375,79,FCFS,FCFS
14.83333333,5.11262055,5,29,FCFS,FCFS
12.13333333,4.080304999,5.2,74,FCFS,FCFS
12.41666667,3.729574,8,61,FCFS,FCFS
13.33333333,3.571492063,5.6,75,FCFS,FCFS
11.94444444,4.812855727,5.777777778,97,FCFS,FCFS
12.85714286,4.155154163,6.142857143,28,FCFS,FCFS
10.33333333,4.666666667,7.111111111,44,FCFS,FCFS
12.66666667,5.581716184,4.8,75,FCFS,FCFS
14.23076923,3.511603757,5.769230769,84,FCFS,FCFS
14.83333333,4.669641909,3.5,14,FCFS,FCFS
12.42105263,4.056389235,5.684210526,76,FCFS,FCFS
12.5,4.996427295,4.928571429,65,FCFS,FCFS
13.84615385,3.977748761,6.230769231,50,FCFS,FCFS
12.17647059,4.232024882,6.352941176,86,FCFS,FCFS
13.22222222,5.730576426,6.888888889,47,FCFS,FCFS
11.11111111,3.195289743,5.5,75,FCFS,FCFS
11.53846154,5.343801364,5.384615385,54,FCFS,FCFS
13.25,4.54835135,5.833333333,46,FCFS,FCFS
13,4.516635916,6.066666667,82,FCFS,FCFS
12.66666667,4.346134937,4.666666667,20,FCFS,FCFS
13.64705882,3.530392021,4.764705882,75,FCFS,FCFS
11.14285714,5.40974178,5.571428571,37,FCFS,FCFS
14.78571429,4.506797587,5.642857143,61,FCFS,FCFS
12.21428571,4.798490409,6.785714286,85,FCFS,FCFS
12.22222222,3.852207961,6.222222222,36,FCFS,FCFS
10.83333333,4.722875772,5.25,44,FCFS,FCFS
12.53333333,4.499876542,5.933333333,99,FCFS,FCFS
11.83333333,4.003470716,4.5,106,FCFS,FCFS
11.46153846,3.934372878,6.769230769,82,FCFS,FCFS
11.66666667,3.231786572,5.111111111,51,FCFS,FCFS
12.71428571,4.494895064,6.714285714,42,FCFS,FCFS
10.35294118,3.324440271,5.176470588,91,FCFS,FCFS
11.65,4.08992665,4.85,109,FCFS,FCFS
11.92307692,3.496405593,7,73,FCFS,FCFS
11.17647059,4.245901749,5.647058824,101,FCFS,FCFS
10.57142857,3.736199094,6.571428571,29,FCFS,FCFS
11.78947368,4.583482328,5.578947368,104,FCFS,FCFS
11.5625,3.84006429,5.9375,77,FCFS,FCFS
12.75,4.745612008,5.083333333,64,FCFS,FCFS
12.42857143,3.579989739,5.428571429,34,FCFS,FCFS
10.46153846,4.749338166,4.769230769,69,FCFS,FCFS
14.5,3.685557398,7.166666667,36,FCFS,FCFS
13.4375,4.795424251,6.0625,78,FCFS,FCFS
12.16666667,3.715582802,5.583333333,48,FCFS,FCFS
12.15789474,4.901805874,4.578947368,101,FCFS,FCFS
12.5625,4.137764342,5.8125,90,FCFS,FCFS
12.73333333,4.93243235,6.066666667,91,FCFS,FCFS
12.07692308,4.779146021,6.615384615,59,FCFS,FCFS
10.8,4.384822307,4.333333333,62,FCFS,FCFS
9.8,3.885013942,5.533333333,70,FCFS,FCFS
15.09090909,4.144098662,5.909090909,56,FCFS,FCFS
14.4,4.420407221,6.35,97,FCFS,FCFS
12.4,4.2,5.25,84,FCFS,FCFS
10.86666667,3.685406656,4.866666667,89,FCFS,FCFS
13.83333333,4.139914116,6.166666667,27,FCFS,FCFS
14.14285714,5.11101252,4.857142857,32,FCFS,FCFS
13.4,3.912373534,5.8,91,FCFS,FCFS
13.16666667,4.827582786,7.166666667,61,FCFS,FCFS
12.8,5.005996404,4.7,90,FCFS,FCFS
13.66666667,5.343739847,6.333333333,20,FCFS,FCFS
11.21428571,5.440306864,6.5,92,FCFS,FCFS
13.2,5.635601121,6,22,FCFS,FCFS
12.4,4.543126677,6.2,61,FCFS,FCFS
12.58823529,4.589743342,5.294117647,75,FCFS,FCFS
12.07142857,4.061391136,5.5,80,FCFS,FCFS
12.28571429,4.802210375,5.928571429,64,FCFS,FCFS
12.5,4.031128874,4.45,102,FCFS,FCFS
11.28571429,4.39851552,4.714285714,24,FCFS,FCFS
12.3,3.377869151,6.9,63,FCFS,FCFS
12.31578947,4.834662472,5,93,FCFS,FCFS
12.47058824,4.380674768,6.058823529,99,FCFS,FCFS
11.6,4.586937976,5.6,51,FCFS,FCFS
11.22222222,4.637474834,4.5,100,FCFS,FCFS
13.66666667,3.887301263,6.333333333,58,FCFS,FCFS
12.3,5.216320542,5.8,37,FCFS,FCFS
13,4.898979486,5.142857143,42,FCFS,FCFS
9.846153846,3.738493194,5.461538462,53,FCFS,FCFS
11.5,5.123475383,4.6875,80,FCFS,FCFS
10.4,3.979949748,6.6,22,FCFS,FCFS
13.66666667,6.262764743,3.833333333,24,FCFS,FCFS
13.15789474,4.003461106,5.368421053,98,FCFS,FCFS
12.5,3.201562119,7,24,FCFS,FCFS
14.76470588,4.180197178,4.941176471,109,FCFS,FCFS
14.8,3.544009029,4.6,63,FCFS,FCFS
12.1,4.369210455,5.4,83,FCFS,FCFS
12.11764706,5.155035835,4.647058824,97,FCFS,FCFS
10.92307692,3.812157444,5.153846154,57,FCFS,FCFS
14.15384615,4.671454293,5.153846154,74,FCFS,FCFS
11.85714286,4.120630029,5.285714286,35,FCFS,FCFS
13.2,4.53431362,5.4,55,FCFS,FCFS
11.92307692,5.581032968,6.307692308,62,FCFS,FCFS
10.16666667,3.847798794,6.5,21,FCFS,FCFS
13.2,4.578209257,6.6,20,FCFS,FCFS
13.06666667,5.131168375,5.533333333,71,FCFS,FCFS
12.5,4.283689998,5.05,143,FCFS,FCFS
13.08333333,4.872684635,6,77,FCFS,FCFS
13.25,5.129571132,6.0625,68,FCFS,FCFS
13.14285714,3.622492095,4.928571429,77,FCFS,FCFS
13.9,3.845776905,5.25,102,FCFS,FCFS
12.46666667,4.096611066,6.066666667,81,FCFS,FCFS
16.16666667,3.933474574,7,19,FCFS,FCFS
9.666666667,4.403281605,5,61,FCFS,FCFS
14.73333333,4.281225162,6.733333333,68,FCFS,FCFS
12.89473684,4.266080869,6.263157895,88,FCFS,FCFS
11.66666667,2.924988129,5.75,63,FCFS,FCFS
13.36363636,5.06813086,6.363636364,45,FCFS,FCFS
10.8,3.994996871,5.4,47,FCFS,FCFS
11.75,3.929058411,7.25,25,FCFS,FCFS
15,3.633180425,5.5,35,FCFS,FCFS
15.42857143,3.774241375,5.857142857,35,FCFS,FCFS
13.53846154,5.153272069,5.769230769,90,FCFS,FCFS
13.63157895,4.814567,5.473684211,99,FCFS,FCFS
14.57142857,3.016958869,6.571428571,41,FCFS,FCFS
13.23529412,4.845002419,5.764705882,79,FCFS,FCFS
10.85714286,4.882287854,6.571428571,22,FCFS,FCFS
12,4.679181215,5.947368421,104,FCFS,FCFS
12.2,4.995998399,7.2,15,FCFS,FCFS
12.14285714,4.223355857,4.785714286,66,FCFS,FCFS
9.545454545,4.185768885,6.545454545,62,FCFS,FCFS
11.625,3.887077951,5.625,103,FCFS,FCFS
13,5.366563146,4.6,21,FCFS,FCFS
11.6,4.92341345,7.3,56,FCFS,FCFS
12.2,4.019950248,5.2,20,FCFS,FCFS
12.625,4.255511133,6.375,82,FCFS,FCFS
12.90909091,3.553603688,4.181818182,56,FCFS,FCFS
11.31578947,4.724545443,6.315789474,103,FCFS,FCFS
12.77777778,4.708804467,6.055555556,99,FCFS,FCFS
13.13333333,4.410089442,4.266666667,69,FCFS,FCFS
13.06666667,4.905325904,4.6,82,FCFS,FCFS
10.64705882,5.132837496,6,95,FCFS,FCFS
11.64285714,4.352456496,5.5,64,FCFS,FCFS
13,3.16227766,7.6,26,FCFS,FCFS
13.25,3.654335325,6,45,FCFS,FCFS
11.15,4.315958758,6.8,119,FCFS,FCFS
8.166666667,4.058598554,6.666666667,32,FCFS,FCFS
14.76923077,5.040663054,4.538461538,71,FCFS,FCFS
9.416666667,4.405646629,4.916666667,58,FCFS,FCFS
12.6,4.963869458,5.6,30,FCFS,FCFS
13.4,5.238320341,7,27,FCFS,FCFS
12.875,3.870965642,5.1875,81,FCFS,FCFS
12.16666667,5.257270099,4.333333333,74,FCFS,FCFS
13.21428571,3.211109542,5.571428571,82,FCFS,FCFS
10.16666667,4.856267428,6,94,FCFS,FCFS
11.15384615,4.365003372,5.923076923,72,FCFS,FCFS
11.125,3.218598297,5.75,42,FCFS,FCFS
10.16666667,4.193248542,5.888888889,83,FCFS,FCFS
13,4.507304014,5.578947368,97,FCFS,FCFS
13.625,5.925316447,6,73,FCFS,FCFS
12.64285714,3.242731275,5.714285714,79,FCFS,FCFS
12.11111111,4.108107011,4.444444444,92,FCFS,FCFS
11.22222222,5.339117234,5.611111111,92,FCFS,FCFS
10.26666667,3.957552555,5.733333333,85,FCFS,FCFS
11.31578947,3.58436123,5.842105263,91,FCFS,FCFS
13.77777778,4.779069593,4.944444444,90,FCFS,FCFS
13.31578947,4.460972653,5.736842105,111,FCFS,FCFS
11.18181818,4.173905558,5.454545455,51,FCFS,FCFS
12.41666667,4.974239194,6.25,65,FCFS,FCFS
12,3.741657387,8,25,FCFS,FCFS
13.2,3.487119155,5.2,22,FCFS,FCFS
9.909090909,4.718523372,5.545454545,44,FCFS,FCFS
11.2,4.621688003,4.9,56,FCFS,FCFS
13.55555556,4.946628731,6.333333333,40,FCFS,FCFS
12.77777778,5.223404122,6.777777778,31,FCFS,FCFS
10.71428571,4.182080334,5.142857143,60,FCFS,FCFS
14.65,4.40766378,6.4,95,FCFS,FCFS
10.125,6.091746466,4.75,23,FCFS,FCFS
14.2,5.946427499,3.6,16,FCFS,FCFS
12.7,4.92036584,6,52,FCFS,FCFS
10.42857143,4.952838807,3.285714286,29,FCFS,FCFS
12.42857143,5.753437304,7.285714286,38,FCFS,FCFS
13.66666667,3.972125096,6.555555556,37,FCFS,FCFS
13.42105263,4.221695712,4.842105263,105,FCFS,FCFS
11,4.629100499,5.857142857,82,FCFS,FCFS
13.5,4.856267428,6.333333333,24,FCFS,FCFS
12.44444444,3.774508389,6.166666667,95,FCFS,FCFS
16.66666667,3.091206165,4,46,FCFS,FCFS
12.92307692,4.428257835,5.076923077,57,FCFS,FCFS
13.33333333,4.346134937,5.222222222,25,FCFS,FCFS
11.8125,4.693329708,5.1875,65,FCFS,FCFS
11.5,4.752192476,5.333333333,63,FCFS,FCFS
10.8,5.211525688,6.9,26,FCFS,FCFS
9.5,3.378855822,4.916666667,53,FCFS,FCFS
13.4375,3.983854133,6.8125,80,FCFS,FCFS
13.75,2.222048604,5.5,41,FCFS,FCFS
12.58823529,4.615304764,6.176470588,75,FCFS,FCFS
12.41666667,4.733890812,5.333333333,71,FCFS,FCFS
12.91666667,4.698551786,5.083333333,78,FCFS,FCFS
10.25,4.794528131,6.3,72,FCFS,FCFS
15.57894737,3.014278119,6.315789474,111,FCFS,FCFS
13.9375,4.980822598,6.8125,76,FCFS,FCFS
10.07142857,2.963209788,5.785714286,76,FCFS,FCFS
15,4.422166387,5.444444444,27,FCFS,FCFS
12.82352941,4.817068844,5.176470588,90,FCFS,FCFS
12.8,4.735680169,6.333333333,80,FCFS,FCFS
12.75,3.766629793,4.833333333,55,FCFS,FCFS
12.11111111,4.909049341,6.888888889,50,FCFS,FCFS
12.90909091,3.703917961,4.636363636,56,FCFS,FCFS
10.78571429,4.677889809,4.285714286,85,FCFS,FCFS
11,4.898979486,7,55,FCFS,FCFS
10.77777778,2.615244955,6.555555556,34,FCFS,FCFS
8,3.286335345,9,20,FCFS,FCFS
11.47368421,3.746836154,5.789473684,76,FCFS,FCFS
11.9,4.146082488,5.6,98,FCFS,FCFS
13.6,3.773592453,7,26,FCFS,FCFS
11.6,4.095526014,5.4,82,FCFS,FCFS
14.11764706,4.114284341,6.647058824,92,FCFS,FCFS
14.11764706,4.142780438,5.117647059,60,FCFS,FCFS
9.7,4.313930922,6.6,40,FCFS,FCFS
12.7,4.05092582,3.8,53,FCFS,FCFS
13.33333333,3.726779962,5,65,FCFS,FCFS
12,4.716990566,5,84,FCFS,FCFS
11.18181818,4.281422487,5.363636364,55,FCFS,FCFS
9.875,4.484347779,6.125,58,FCFS,FCFS
13.875,5.452923528,4.5625,63,FCFS,FCFS
13.625,3.739568825,6.5,56,FCFS,FCFS
13.66666667,4.391911758,4.533333333,89,FCFS,FCFS
9.285714286,4.651091599,7.428571429,31,FCFS,FCFS
13.1,4.323193264,4.95,134,FCFS,FCFS
12.85,3.990927211,6.05,93,FCFS,FCFS
14.125,4.414110896,6.625,88,FCFS,FCFS
11.16666667,3.05050087,5.833333333,48,FCFS,FCFS
12.11764706,4.775948972,5.647058824,96,FCFS,FCFS
13.625,4.525966748,6.5,26,FCFS,FCFS
13.27777778,4.469719797,5.277777778,84,FCFS,FCFS
13.58333333,4.662944945,5.25,69,FCFS,FCFS
14.15384615,3.879852373,6,69,FCFS,FCFS
12.36363636,4.866821387,5.545454545,60,FCFS,FCFS
13.05555556,4.539606226,5.055555556,105,FCFS,FCFS
11.68421053,4.657225643,5.684210526,136,FCFS,FCFS
12.42857143,4.254649318,3.857142857,81,FCFS,FCFS
12.30769231,4.13957663,5,60,FCFS,FCFS
14.6,4.705316142,5.65,118,FCFS,FCFS
10.88888889,5.108695081,6.333333333,36,FCFS,FCFS
10.66666667,3.34995854,6.333333333,30,FCFS,FCFS
13.64705882,3.612741772,4.705882353,97,FCFS,FCFS
8.75,3.864906208,8.375,30,FCFS,FCFS
13.38888889,4.373390356,5.611111111,97,FCFS,FCFS
13.33333333,5.153208278,6.166666667,29,FCFS,FCFS
10.25,3.418698583,5.875,34,FCFS,FCFS
11.66666667,3.527668415,6.111111111,52,FCFS,FCFS
12.08333333,4.03026743,5.75,48,FCFS,FCFS
11.28571429,5.146823867,7.571428571,28,FCFS,FCFS
11.83333333,4.524623987,5.5,33,FCFS,FCFS
12.75,4.303583778,6.666666667,54,FCFS,FCFS
10.15789474,3.296938898,5.105263158,114,FCFS,FCFS
13.3,4.087786687,4.85,90,FCFS,FCFS
14.38461538,4.197773431,5.461538462,56,FCFS,FCFS
9.666666667,1.943650632,5.666666667,46,FCFS,FCFS
12.25,5.233306794,5.45,103,FCFS,FCFS
14.16666667,4.374801583,5.333333333,71,FCFS,FCFS
12.83333333,4.669641909,4.833333333,30,FCFS,FCFS
13.23076923,5.131409255,4.923076923,78,FCFS,FCFS
13.65,4.519679192,6.25,104,FCFS,FCFS
12.4,6.086049622,5.4,24,FCFS,FCFS
13.69230769,2.99703996,6.153846154,55,FCFS,FCFS
13.66666667,5.249338583,5.933333333,60,FCFS,FCFS
11.85714286,4.421653583,5.071428571,70,FCFS,FCFS
15,4.582575695,4.666666667,23,FCFS,FCFS
11,1.788854382,4.2,23,FCFS,FCFS
13.70588235,4.416076324,4.941176471,96,FCFS,FCFS
12.7,4.561797891,5.2,109,FCFS,FCFS
14.3,5.119570294,7.2,40,FCFS,FCFS
13.73684211,3.023454024,5.894736842,118,FCFS,FCFS
12.88888889,4.293262019,6.166666667,93,FCFS,FCFS
12.57894737,3.573525305,5.421052632,98,FCFS,FCFS
12.84210526,4.804199456,5.684210526,128,FCFS,FCFS
11.42857143,5.851914042,6.857142857,27,FCFS,FCFS
14.72727273,4.136113879,6.363636364,49,FCFS,FCFS
14.26315789,3.809159394,5.736842105,97,FCFS,FCFS
13.6,5.462600113,6.2,24,FCFS,FCFS
13.6,4.659041389,6.133333333,92,FCFS,FCFS
11.85714286,4.911460982,5.714285714,69,FCFS,FCFS
12.33333333,4.05517502,5.888888889,54,FCFS,FCFS
14.0625,4.408354994,5.125,95,FCFS,FCFS
13,3.577708764,5.4,23,FCFS,FCFS
11.3125,4.946194876,5.5,84,FCFS,FCFS
12.78947368,4.915913444,6.052631579,99,FCFS,FCFS
11.57142857,2.718042513,6.285714286,32,FCFS,FCFS
14.09090909,4.165977905,5.454545455,54,FCFS,FCFS
12.5,4.752192476,4.611111111,78,FCFS,FCFS
13.54545455,4.459181261,4.454545455,57,FCFS,FCFS
13.6,6.651315659,5,22,FCFS,FCFS
13.75,4.115519408,5.625,45,FCFS,FCFS
13.75,4.943429983,5.375,21,FCFS,FCFS
12.75,5.190134873,3.75,42,FCFS,FCFS
12.13333333,4.773072619,5,67,FCFS,FCFS
14.5,3.984344363,5.5,85,FCFS,FCFS
10.8,5.035871325,6.4,24,FCFS,FCFS
11.17647059,4.161946577,6.117647059,71,FCFS,FCFS
10.4,2.059126028,5.2,23,FCFS,FCFS
11.66666667,3.197221016,4,29,FCFS,FCFS
11.66666667,3.829708431,5.333333333,34,FCFS,FCFS
11.33333333,3.726779962,2.333333333,24,FCFS,FCFS
12.28571429,3.431546328,6.428571429,69,FCFS,FCFS
11.66666667,2.054804668,5.666666667,29,FCFS,FCFS
12.88888889,4.569085599,6.333333333,92,FCFS,FCFS
13.33333333,5.763872155,4.666666667,32,FCFS,FCFS
8.5,2.43241992,4,23,FCFS,FCFS
14.36363636,4.617609127,4,53,FCFS,FCFS
11.88235294,4.185160801,5.823529412,93,FCFS,FCFS
14.91666667,5.251322585,5.75,69,FCFS,FCFS
11.82352941,4.743234118,5.470588235,81,FCFS,FCFS
12,5.452828012,4,93,FCFS,FCFS
9.857142857,3.870347767,6.857142857,37,FCFS,FCFS
11.5625,4.924032265,6.8125,87,FCFS,FCFS
11.66666667,5.512611803,5.5,58,FCFS,FCFS
10.55555556,4.716663395,6.666666667,44,FCFS,FCFS
12.42857143,3.994894701,4.857142857,30,FCFS,FCFS
14.33333333,4.74926895,5.833333333,58,FCFS,FCFS
11.6875,4.496092053,5.8125,87,FCFS,FCFS
12.5,4.11298756,3.666666667,35,FCFS,FCFS
13.5,4.596194078,5.375,71,FCFS,FCFS
11.55,4.409931972,6.3,118,FCFS,FCFS
12.29411765,4.811318835,6.117647059,94,FCFS,FCFS
12.54545455,5.0156779,5.181818182,43,FCFS,FCFS
10.90909091,3.918593102,5.909090909,57,FCFS,FCFS
12.94117647,3.555783826,6.176470588,105,FCFS,FCFS
14.27272727,4.825894342,5.636363636,54,FCFS,FCFS
16.6,2.497999199,5.2,22,FCFS,FCFS
10.7,4.561797891,5.5,55,FCFS,FCFS
13.14285714,4.453844934,5.928571429,84,FCFS,FCFS
13.73333333,3.802922853,5.866666667,93,FCFS,FCFS
13.38461538,4.79644839,5.846153846,72,FCFS,FCFS
9.2,4.166533331,6.8,33,FCFS,FCFS
13.625,5.452923528,6.25,26,FCFS,FCFS
10.94736842,4.860947322,3.894736842,90,FCFS,FCFS
11.45454545,3.916483496,4.363636364,35,FCFS,FCFS
12.69230769,3.581675916,7.230769231,53,FCFS,FCFS
12.09090909,4.501606692,6.363636364,51,FCFS,FCFS
13.45,4.521891197,5.6,104,FCFS,FCFS
13.5,4.938912547,5.928571429,85,FCFS,FCFS
13.4,4.644710253,5.2,97,FCFS,FCFS
12.2,4.888080741,5.066666667,76,FCFS,FCFS
12.21428571,4.394453833,7,81,FCFS,FCFS
11.42857143,3.736199094,7.142857143,38,FCFS,FCFS
14.3125,4.340488884,6.6875,86,FCFS,FCFS
13.125,4.66201405,5.5625,98,FCFS,FCFS
10.35294118,3.161183257,5.235294118,99,FCFS,FCFS
11,4.163331999,6.666666667,28,FCFS,FCFS
12.69230769,3.728984506,4.769230769,68,FCFS,FCFS
11.2,4.915282291,6,55,FCFS,FCFS
11.16666667,3.45205253,4.833333333,95,FCFS,FCFS
11.07692308,3.751133951,5.461538462,71,FCFS,FCFS
8.666666667,3.815174381,6.166666667,34,FCFS,FCFS
12.16666667,3.89087251,3.666666667,35,FCFS,FCFS
13.3125,3.852251777,5.0625,74,FCFS,FCFS
